21818.9;0.7623;116.3165128
21260.3;0.9531;355.6322053
19037.2;0.9531;240.8199519
17162.8;0.9531;337.2483333
17050.3;0.7931;443.7384333
17031.4;0.9531;249.6704336
15130.8;0.7623;165.1699894
15016.3;0.7623;175.4496938
15007.3;0.7931;263.5333862
14890.8;0.8666;145.3864342
14743.5;0.9531;316.7112836
14477.8;0.6418;123.1467133
14299.1;0.7623;164.8533527
14068.3;0.7678;230.2140371
13966.9;0.7931;139.6672566
13454.5;0.8666;100.1562707
13385.5;0.8597;154.859206
13374.4;0.9531;391.1056611
13244.9;0.8666;260.5824742
13169.1;0.6418;134.8216857
13070.8;0.7931;171.9651972
12931.4;0.7176;164.514965
12857.1;0.9531;216.9804119
12499;0.7678;261.6037291
12264.4;0.7931;260.9926497
12231.5;0.7623;118.465016
12221.4;0.9531;423.9702998
12090.1;0.8666;248.0031834
11891.1;0.9531;180.8793987
11715.6;0.8666;222.7626799
11425.7;0.9531;161.7949552
11385.3;0.8666;205.4154094
11314.9;0.9531;325.1951506
11192.2;0.8666;194.4655627
11148.5;0.9531;201.4360207
11138.7;0.9531;282.2738366
11035.7;0.8666;169.0962471
11018.5;0.3378;29.27078329
10980.6;0.9531;265.7446452
10958.6;0.9531;220.8833987
10956.5;0.7623;180.13445
10919.2;0.9531;339.76
10900.5;0.9531;230.6730819
10896.6;0.9531;308.0140191
10865.7;0.8666;165.5133879
10862.6;0.9531;337.4272973
10854.5;0.8666;193.652037
10750.3;0.7623;145.3618219
10732.1;0.9531;116.9404076
10718.8;0.8666;169.2866036
10687;0.7623;125.0538497
10665.9;0.9531;304.007062
10663;0.7678;254.9897345
10601.1;0.8597;256.5539063
10598;0.9531;150.5210264
10492.2;0.8666;212.8655914
10470.4;0.9531;247.5401961
10448;0.9531;202.1652395
10437.2;0.8597;196.7045472
10436.7;0.8666;151.3464792
10406.6;0.7678;266.4918277
10287.4;0.5224;171.9990447
10250.4;0.9531;155.5019543
10126.8;0.8597;115.2000302
10109.7;0.8666;252.0318242
10037;0.9531;262.519276
10024.2;0.9531;160.3176768
9865.33;0.7176;196.1431505
9839.35;0.7931;206.1607357
9834.74;0.9531;129.1422942
9826.99;0.8597;207.9988588
9808.23;0.8666;133.7806362
9801.15;0.9531;199.3715658
9792.21;0.7623;250.3696815
9768.62;0.9531;307.2384479
9755.23;0.377;220.562705
9631.29;0.9531;156.1515852
9616.96;0.5296;228.9836267
9579.51;0.8666;226.5008026
9568.63;0.9531;538.0558898
9486.21;0.9531;236.0701163
9468.62;0.8666;185.0221053
9465;0.5296;239.2564841
9441;0.8666;125.253893
9350.18;0.3503;208.5684136
9323.5;0.9531;312.9055015
9306.82;0.9531;301.3142261
9288.4;0.9531;187.4843761
9241.11;0.7931;257.418123
9236.06;0.4913;110.7205453
9208.28;0.8666;140.7226817
9167.64;0.7623;247.1438797
9156.15;0.8666;167.8791281
9080.26;0.8597;189.444726
9072.78;0.8597;203.6147345
9070.4;0.8666;156.2703036
8998.27;0.7623;187.090625
8888.28;0.8666;186.3102026
8882.45;0.9531;267.3156827
8853.73;0.7623;234.2150954
8832.15;0.8666;227.4505198
8803.7;0.7678;195.62
8798.41;0.8597;168.0260326
8763;0.8666;159.3341512
8759.72;0.8597;185.0643465
8687.77;0.4913;290.6971841
8667.67;0.9531;221.8883019
8664.82;0.5176;170.604343
8646.5;0.5176;204.6950282
8636.64;0.9531;295.8345419
8630.7;0.7931;112.9630022
8621.96;0.377;183.2085563
8540.82;0.7623;166.6681833
8497.37;0.7623;244.3938971
8490.43;0.8666;218.2211687
8466.51;0.8666;273.27
8464.44;0.8666;230.9599718
8437.73;0.8666;199.7981234
8411.14;0.7623;110.9357127
8403.62;0.8666;251.5114132
8400.62;0.8597;193.6412482
8387.42;0.8597;183.3502306
8384.94;0.8597;172.4935385
8378.15;0.8666;186.0770189
8373.06;0.8666;91.44467875
8367.97;0.8597;185.9696264
8359.25;0.7623;134.2140631
8353.35;0.8597;219.4338133
8347.06;0.8597;136.1368498
8278.03;0.5224;197.9269012
8226.31;0.9531;320.2596517
8222.55;0.6625;179.6226935
8183.27;0.4915;209.8117532
8141.69;0.8666;132.4622363
8129.32;0.8666;186.5759862
8064.72;0.9531;310.6509365
8061.32;0.7201;227.8610732
8018.89;0.5719;221.0310107
8006.73;0.8666;98.12225053
7979.94;0.3315;208.0918919
7967.61;0.7623;257.9003727
7961.24;0.3315;245.5770667
7958.88;0.9531;226.4475786
7942.13;0.6948;156.5213916
7932.83;0.5719;217.1088445
7919.38;0.9531;160.1167816
7871.33;0.7623;200.5282487
7865.84;0.6418;228.9572937
7791.96;0.6625;163.8335021
7778.4;0.5296;290.0946694
7772.42;0.6418;290.6979498
7766.21;0.6625;134.6533442
7760.51;0.7678;249.1055151
7742.31;0.8666;199.9772543
7734.27;0.9531;302.7601792
7732.32;0.7623;245.0010705
7704.29;0.8597;193.7081439
7650.36;0.7931;213.5886037
7622.45;0.3503;305.6134554
7599.71;0.7623;108.3494929
7599.33;0.7931;226.3339636
7592.62;0.7931;150.2818474
7569.01;0.7931;284.8924846
7550.75;0.7623;174.3226848
7505.04;0.7931;110.033046
7445.81;0.7623;156.3391481
7344.83;0.5719;205.1235891
7327.65;0.6418;203.6080952
7326.72;0.8666;176.8071831
7318.06;0.6625;101.4282819
7297.8;0.3315;228.5934836
7289.59;0.7176;179.9266667
7258.37;0.5296;204.5839645
7229.42;0.8666;153.9732335
7209.43;0.3315;211.8198467
7178.99;0.8666;300.6275181
7115.21;0.9531;317.9936449
7106.65;0.9531;308.506259
7104.37;0.578;213.8586914
7074.63;0.8666;216.46
7040.38;0.3378;212.958484
7012.53;0.5224;227.8397692
6994.72;0.5296;192.7871853
6961.26;0.6625;169.739062
6935.95;0.7623;126.0274119
6920.65;0.9531;254.8152182
6898.21;0.8666;86.68835189
6862.32;0.6948;155.440157
6848.86;0.8597;215.8009621
6820.08;0.8666;205.1018803
6771.91;0.8597;240.9181053
6763.2;0.3378;214.6887989
6753.02;0.6948;167.2528501
6732.13;0.6948;226.385376
6715.07;0.3315;226.3288496
6672.75;0.6625;137.6195338
6656.9;0.5719;195.7590204
6642.51;0.6625;196.5284571
6619.56;0.6948;128.6911721
6604.02;0.9531;280.0471322
6592.53;0.6625;98.64642438
6582.45;0.5176;220.1506122
6571.63;0.8666;162.3417381
6528.76;0.377;175.2157895
6519.34;0.9531;285.8931884
6510.39;0.9531;141.1374499
6510.24;0.5719;192.1044444
6499.68;0.5567;133.0062865
6436.2;0.6948;229.2797694
6434.15;0.7623;203.2740091
6413.37;0.429;169.2266468
6407.78;0.578;184.2572536
6394.52;0.6948;204.3325217
6350.48;0.377;128.0636929
6306.73;0.578;182.3033407
6235.69;0.6948;199.2371429
6211.69;0.6625;196.5583969
6205.48;0.578;202.0217617
6177.24;0.9531;267.15
6162.98;0.6948;201.0649943
6111.62;0.7176;163.1827444
6099.76;0.6948;206.8461927
6093.95;0.5877;163.7676923
6057.2;0.6948;214.0250391
6054.81;0.2186;178.7279167
6038.46;0.7201;244.000186
6029.15;0.5176;198.9352106
6013.88;0.1811;199.9585994
5960.81;0.6284;174.6543022
5938.11;0.8666;176.826028
5922.76;0.8666;131.6907649
5906.31;0.5296;199.1181191
5903.5;0.4671;202.1979487
5861.82;0.3503;168.5564407
5831.48;0.8597;221.5856466
5825.29;0.6948;247.3586157
5812.3;0.7931;19.95494949
5811.63;0.3378;126.4697644
5789.45;0.6948;156.8233826
5785.05;0.4671;158.1937349
5749.1;0.9531;362.4593622
5744.83;0.8597;207.6214768
5732;0.7623;195.8870624
5709.62;0.6948;165.246343
5660.29;0.6948;223.3341292
5614.91;0.7678;212.1900508
5581.23;0.5296;133.0145455
5555.84;0.6948;199.8458475
5549.61;0.6948;252.9167665
5540.77;0.5567;159.0375049
5533.88;0.9531;145.8234157
5527.46;0.5567;156.2079022
5526.13;0.578;174.0639004
5511.75;0.5296;149.8450533
5511.5;0.429;187.395514
5467.45;0.7176;136.481859
5464.92;0.4915;171.038111
5462.47;0.4915;214.8702574
5445.37;0.8666;187.3019113
5424.8;0.3315;182.6915758
5400.46;0.5942;148.6253871
5380.78;0.9531;857.5071765
5358.34;0.5567;155.1091376
5261.51;0.377;195.5185714
5256.68;0.4482;109.0797468
5255.09;0.5719;167.9853191
5243.47;0.9531;219.751362
5241.9;0.3315;50.30339726
5217.9;0.377;65.84978155
5196.53;0.3503;152.1553443
5187.22;0.3315;69.82071942
5174.77;0.3503;197.9892365
5167.22;0.5296;87.07744428
5164.77;0.505;188.9659066
5158.96;0.5719;172.7110054
5134.31;0.7176;244.0784058
5132.44;0.5719;173.6163636
5127.33;0.8666;66.00517533
5086.04;0.4671;187.3086909
5078.93;0.7201;223.729235
5066.78;0.9531;162.2197478
5040;0.572;172.0425427
5020.67;0.3378;113.4433284
5003.63;0.5719;207.9411564
4997.21;0.8666;124.0056187
4964.65;0.5942;133.2495974
4937.03;0.5296;269.9123775
4895.69;0.3684;171.0985342
4870.3;0.505;156.2217047
4868.12;0.5719;168.7413715
4866.91;0.5877;160.9122083
4865.91;0.2247;168.4816322
4857.07;0.505;169.4710448
4852.08;0.5942;155.3541135
4850.12;0.6284;156.7796981
4845.31;0.6948;213.8693609
4843.37;0.6285;167.3685403
4812.97;0.429;86.05150943
4810.48;0.6285;0.229957326
4807.4;0.3315;116.8243722
4802.72;0.578;181.6769775
4799.19;0.3315;106.4535885
4785.9;0.6948;193.4258998
4779.51;0.2829;176.2663077
4761.3;0.4671;153.5502299
4748.21;0.6625;159.2203852
4731.01;0.4998;194.9980547
4728.16;0.3315;234.0287164
4712.59;0.5224;171.2639686
4706.08;0.6285;172.1230847
4688.03;0.5719;158.7634286
4663.95;0.6948;199.7117853
4661.35;0.572;236.9079609
4647.58;0.3315;85.14246305
4647.5;0.5224;165.500315
4561.1;0.4915;126.0184676
4558.89;0.9531;139.0972038
4545.93;0.7176;187.8720774
4529.89;0.5942;146.4370698
4526.29;0.5877;132.9216763
4507.81;0.3182;201.5861853
4471.53;0.5942;118.2853321
4471.07;0.7176;152.2045367
4468.52;0.5719;180.0011314
4441.39;0.7176;167.8837754
4440.12;0.5942;151.4190071
4395.28;0.3315;154.8916972
4386.44;0.4345;163.6101241
4377.81;0.7201;244.1876087
4367.87;0.8666;138.3829071
4361.22;0.2247;150.6195301
4353.62;0.5719;177.1632205
4348.05;0.6625;145.1426187
4347.49;0.3378;181.7566187
4342.23;0.505;154.0585818
4291.28;0.429;133.8876655
4271.19;0.572;138.9434536
4256.93;0.6284;187.4182762
4246.07;0.6285;184.0662107
4245.69;0.6284;161.4996809
4240.27;0.6418;92.83734579
4226.24;0.2328;163.3548079
4215.24;0.5567;198.9945029
4208.27;0.6284;143.13486
4206.04;0.7201;180.3850185
4204.32;0.6285;184.455
4198.06;0.5567;173.8627322
4197.87;0.4728;183.4277778
4183.41;0.6625;37.96538043
4179.93;0.2247;156.1292098
4177.83;0.3378;139.915516
4171.97;0.4189;103.3405172
4161.47;0.3904;156.2613438
4156.91;0.6285;164.4082036
4151.41;0.6625;137.1909408
4140.17;0.505;166.333621
4124.94;0.3378;132.9983956
4117.95;0.4189;162.3883544
4111.58;0.6284;162.4931661
4108.37;0.5619;137.0546633
4106.83;0.2247;209.7029322
4077.81;0.4482;113.7930949
4065.44;0.9531;250.2041538
4043.68;0.5942;95.46131234
4032.9;0.5106;133.3195547
4018.25;0.5942;124.9249489
4011.06;0.6438;139.5135808
4005.09;0.429;131.9982545
3997.82;0.2829;141.179447
3995.69;0.7176;85.96467875
3979.15;0.429;153.0531765
3969.33;0.5567;134.2851376
3967.2;0.3684;153.4459372
3959.53;0.7201;207.5297993
3956.27;0.5874;125.2396316
3947.56;0.3378;189.3344815
3925.05;0.7931;164.6190407
3920.28;0.3904;168.2830505
3918.28;0.572;154.8311535
3914.68;0.3684;149.9718881
3909.36;0.6285;158.5119149
3909;0.6948;218.539868
3903.88;0.1769;120.2283158
3896.94;0.2527;177.8809718
3896.7;0.4728;146.9048706
3895.72;0.4064;226.0923711
3891.39;0.6438;148.8780965
3887.47;0.2247;162.9807194
3880.92;0.429;163.3725
3868.54;0.5176;160.945084
3859.46;0.5296;159.6286207
3831.16;0.5942;340.3466125
3830.24;0.377;60.03434483
3821.78;0.4915;170.8608153
3816.49;0.3735;181.3951634
3812.6;0.4915;197.330647
3806.94;0.6948;228.222094
3797.71;0.377;112.2845446
3779.92;0.7176;240.1153333
3775.16;0.8666;188.1349573
3756.23;0.5619;150.3124701
3752.9;0.9531;160.9850571
3740.91;0.4482;143.1895158
3738;0.4915;154.6820501
3737.02;0.429;203.3125667
3734.16;0.4819;91.98433763
3729.68;0.4189;216.6581641
3729.05;0.5719;25.59046904
3728.97;0.5567;112.8143278
3712.25;0.3372;101.441325
3707.01;0.6284;147.3024
3706.05;0.3753;150.5323845
3702.06;0.3315;75.04468571
3700.83;0.3045;163.2393056
3693.43;0.8666;140.6412761
3684.79;0.8666;125.0471183
3684.42;0.6438;170.702
3683.74;0.3045;195.2461856
3666.7;0.4728;138.7874219
3663.06;0.5567;166.235599
3660.06;0.5296;159.4467329
3638.73;0.5719;164.3588486
3615.61;0.5877;115.9821951
3612.94;0.6438;183.8256022
3606.52;0.4915;169.7425705
3603.58;0.4998;87.43475309
3599.36;0.4189;98.60708709
3596.01;0.3647;150.6842529
3585.67;0.4671;131.930226
3577.89;0.5719;159.5692891
3575.48;0.2247;169.6642409
3550.94;0.4819;96.68391363
3548.43;0.3753;163.929533
3532.56;0.6438;143.3590297
3521.9;0.4437;149.5025984
3514.74;0.5874;137.2094268
3513.75;0.3378;202.9316473
3512.8;0.2247;175.036646
3511.62;0.7176;147.7762682
3503.09;0.8597;119.9340281
3491.62;0.5877;126.7033684
3485.79;0.4819;97.7255858
3481.69;0.6285;131.3316077
3477.63;0.6284;129.0973025
3473.48;0.4998;136.0154689
3465.68;0.572;85.59709259
3462.61;0.3904;154.5424579
3449.04;0.3378;147.6717234
3418.8;0.6285;175.5122222
3416.3;0.2717;122.8010983
3403.63;0.6948;193.8002487
3400.48;0.4728;130.2045356
3393.02;0.429;200.7110773
3390.43;0.6438;155.1141506
3390.38;0.6625;136.8177131
3382.33;0.4728;206.2807123
3379.2;0.6284;135.3141337
3378.65;0.2247;205.2810502
3376.06;0.2236;284.0779947
3372.49;0.5942;138.1953922
3358.34;0.3182;186.805172
3350.31;0.6948;160.8450256
3346.3;0.2914;80.28151675
3345.71;0.4998;134.3314783
3330.63;0.3378;142.7889216
3317.05;0.5567;403.8953982
3312.05;0.5296;119.1238352
3304.07;0.578;148.0909381
3303.17;0.5874;142.7537368
3289.99;0.4189;156.3601934
3281.95;0.3612;14.58319797
3273.36;0.5877;130.6422156
3264.11;0.7931;153.6324793
3258.41;0.4728;123.6893219
3256.42;0.3684;154.6500778
3256.23;0.4998;166.6648298
3246.06;0.5106;196.039816
3236.64;0.2247;158.7203974
3234.88;0.4189;155.7041372
3228.42;0.2511;187.5846154
3223.08;0.6284;140.4579327
3219.82;0.3757;165.3901878
3219.53;0.4915;163.4898435
3216.63;0.3612;157.9410586
3206.54;0.4064;137.8063924
3204.21;0.2247;161.605078
3195.32;0.3684;140.2175775
3189.82;0.1811;144.5113083
3175.98;0.6285;154.7696267
3174.71;0.6284;123.3334963
3167.62;0.2717;69.52278237
3145.33;0.4998;111.8311429
3144.89;0.5567;155.8337691
3133.68;0.5619;142.2251975
3127.15;0.6625;140.4906218
3127.15;0.5719;194.3780615
3111.2;0.4671;65.65461538
3105.25;0.5567;146.3006204
3105.2;0.4915;147.6896861
3101.35;0.3953;126.4081754
3100.81;0.4157;102.3229321
3097.41;0.2717;79.43917933
3095.99;0.4998;81.28278014
3095.63;0.8666;131.4014299
3095.23;0.4915;19.2554661
3089.87;0.27;145.0856863
3084.52;0.377;77.00563707
3082.78;0.2717;121.93
3077.01;0.5942;172.1895785
3073.36;0.4915;148.1363948
3069.64;0.5942;144.0752561
3069.6;0.2511;133.0738339
3059.4;0.5877;134.6934829
3057.87;0.2328;158.2147679
3053.53;0.6284;145.1989923
3052.23;0.5942;169.1117757
3048.14;0.6284;124.5652125
3047.15;0.5567;170.9906868
3040.22;0.1721;127.4514315
3038.46;0.3684;337.460893
3035.5;0.572;134.28708
3033.51;0.3904;147.1980749
3030.24;0.3953;125.5597126
3028.11;0.3315;83.45988785
3012.92;0.4915;154.6505189
3002.43;0.4482;130.7672238
2977.91;0.6948;137.3848114
2975.27;0.3757;157.5381556
2965.91;0.4189;175.9049724
2955.32;0.5619;133.1972681
2946.95;0.377;121.9317955
2944.66;0.5224;244.8344073
2940.3;0.5719;156.9439171
2937.34;0.3904;185.447914
2931.66;0.5106;151.1537204
2929.18;0.4728;150.7596372
2927.34;0.4728;168.9733824
2926.71;0.5619;128.462474
2914.18;0.429;121.4502527
2914;0.3315;59.76769602
2913.16;0.3612;141.3574734
2904.51;0.2328;119.9560215
2903.82;0.3378;123.9359653
2893.31;0.3904;149.8111857
2890.13;0.3378;122.4650498
2883.24;0.3757;138.5009819
2879.19;0.2328;162.600544
2878.6;0.4189;118.7757045
2878.14;0.7176;155.885247
2868.87;0.505;143.1633086
2868.06;0.2997;166.9776296
2862.91;0.2857;149.3523463
2856.89;0.4671;169.7331002
2855.85;0.3045;206.9694777
2848.25;0.4064;110.2454808
2847.92;0.2527;128.9083886
2840.63;0.2553;118.3039607
2839.57;0.4998;137.6125256
2815.15;0.4913;116.3970166
2814.79;0.4819;117.4582396
2812.37;0.4728;108.8705005
2809.02;0.4915;150.3903715
2803.12;0.2247;176.0201077
2791.52;0.3612;117.7745117
2790.77;0.2717;106.4436469
2773.59;0.2511;147.0152772
2767.09;0.4915;123.6465613
2765.23;0.5567;137.3893493
2764.87;0.6625;143.7313069
2764.68;0.2247;249.6522326
2763.49;0.2717;99.06622222
2760.39;0.6285;335.3556381
2754.48;0.2717;71.79691057
2753.14;0.4671;158.1620275
2744.92;0.3503;167.6500881
2743.77;0.3647;104.9348105
2743.28;0.5296;177.1221561
2742.3;0.5567;141.0363751
2740.06;0.2997;62.80307257
2738.86;0.6285;141.0704046
2733.63;0.8666;148.2484211
2727.6;0.3757;135.3475039
2724.24;0.4728;132.0170032
2716.24;0.4189;144.2039591
2716;0.3503;140.0338801
2710.28;0.4915;138.8691967
2709.68;0.3503;157.8112961
2706.71;0.2328;123.5800889
2703.98;0.4819;146.7665031
2698.81;0.5176;104.8211303
2693.07;0.4819;142.0268665
2691.27;0.2511;126.7926329
2689.51;0.3045;6.53044665
2688.74;0.7623;109.8733787
2681.52;0.2997;344.678848
2679.39;0.3757;126.2785955
2678.31;0.572;122.3207099
2675.25;0.4915;125.5251863
2665.46;0.2717;73.33762663
2663.08;0.4189;121.6534422
2661.25;0.5106;153.4739845
2661.21;0.4157;120.6034558
2658.39;0.8597;121.9514063
2652.71;0.3483;165.6638732
2652.29;0.2157;109.7703477
2650.66;0.572;121.1749626
2650.49;0.2922;261.3314469
2644.69;0.4437;130.8742291
2643.52;0.5054;132.8938592
2639.32;0.6625;146.6503729
2638.36;0.8666;152.9972808
2637.9;0.5877;98.80552319
2636.83;0.6285;167.3022779
2632.94;0.3201;122.734684
2624.01;0.3483;126.3069016
2623.16;0.3735;177.2886945
2619.3;0.505;130.9695166
2615.56;0.2328;172.6308946
2613.31;0.5619;121.6600368
2611.45;0.5567;128.600037
2608.66;0.3315;106.1698341
2608.46;0.2247;137.8890276
2607.06;0.2717;65.56172864
2606.26;0.3953;127.3565786
2593.1;0.3612;124.6243333
2583.96;0.5874;91.65313288
2573.31;0.4064;98.60297297
2572.63;0.3757;153.2629354
2571.61;0.3953;63.15498952
2571.56;0.6438;154.7936516
2551.03;0.5106;153.045013
2548.58;0.5619;116.6552905
2544.11;0.2511;126.3981699
2538.95;0.3045;446.1291961
2538.78;0.6438;137.3489623
2537.51;0.4437;143.6553977
2532.35;0.3378;99.15375
2525.57;0.6285;133.6979487
2525.04;0.5619;123.0368999
2523.96;0.578;135.1295046
2519.07;0.3694;104.2241385
2517.65;0.4064;60.40100946
2514.35;0.2328;140.9805275
2512.53;0.3408;118.8554899
2508.79;0.429;133.6609873
2507.01;0.2511;130.7739214
2502.32;0.2717;100.3898369
2497.73;0.3612;119.0968262
2491.01;0.4998;112.087182
2484.77;0.505;136.8333599
2483.82;0.2857;125.8840037
2477.25;0.3378;120.7543262
2477.1;0.3045;318.5350947
2475.86;0.2247;223.2246291
2474.19;0.3684;136.9589373
2472.95;0.3757;140.0302729
2468.55;0.6284;131.4797651
2466.95;0.4819;149.2118966
2463.85;0.2511;147.2063037
2462.93;0.3953;133.8454531
2459.7;0.5567;129.2128819
2457.84;0.2511;123.3680276
2455.93;0.2997;161.1958846
2454.48;0.4728;90.55986911
2454.14;0.3045;166.1287522
2453.78;0.3647;94.89346939
2451.23;0.4819;113.5945788
2450.27;0.6284;124.8899211
2448.76;0.27;144.336129
2448.51;0.4345;131.9439139
2440.7;0.5619;118.1847305
2437.3;0.4819;109.6640715
2434.1;0.3757;127.7306383
2430.26;0.3735;122.933663
2427.13;0.2673;129.040178
2426.95;0.5106;143.6557091
2426.1;0.27;139.6039492
2424.33;0.3757;190.7481115
2419;0.2717;87.35249158
2418.97;0.3757;146.1653576
2417.29;0.5567;174.3150509
2412.89;0.2511;130.0884431
2409.1;0.4671;114.3387842
2405.23;0.5054;133.9973156
2403.62;0.5619;144.6645946
2403.47;0.3757;206.6626974
2402.28;0.2888;142.7899721
2397.14;0.5567;133.4517986
2395.53;0.3647;109.6962811
2394.2;0.572;108.6777747
2393.73;0.7931;110.1803217
2392.49;0.4819;122.1463158
2390.89;0.3757;355.3220423
2390.82;0.4915;167.6426036
2386.65;0.2717;61.62648986
2386.5;0.27;147.7770793
2386.24;0.4064;138.5296933
2382.28;0.3904;141.7717661
2378.04;0.4998;122.4084127
2376.54;0.2511;132.1950725
2376.47;0.2857;128.551893
2375.97;0.2527;156.7493029
2372.29;0.3753;209.6259567
2370.95;0.429;97.30473239
2364.18;0.2157;110.9966537
2360.85;0.3182;147.1407227
2357.02;0.3408;134.0065684
2355.23;0.3472;139.5533515
2353.68;0.3408;112.7242299
2346.85;0.2043;119.4326042
2346.34;0.2888;116.89525
2341.38;0.3753;79.88078571
2341.35;0.4189;186.8404803
2340.1;0.4437;138.2211777
2339.23;0.3694;166.1125
2334.92;0.6625;159.3121756
2334.62;0.4998;112.3953535
2333.55;0.3904;190.0916599
2328.04;0.3684;167.0216818
2323.49;0.2247;148.679596
2318.87;0.6625;122.5603681
2317.41;0.3251;44.53126797
2315;0.4189;119.6438779
2308.33;0.3408;142.1735123
2308.08;0.3953;135.2764516
2307.09;0.1721;255.0725698
2304.95;0.4157;132.6939266
